observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:right_leg:reynolds_number:right_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,right_leg:section_mean_total_pressure_gradient,pressure,segment_reynolds_number,right_leg,right_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,reynolds_number,63.92108374829894,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:Re:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_reynolds_number,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,Re,68.79759596170659,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:bulk_T_K:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_bulk_temperature,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,bulk_T_K,452.57507204814254,K,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:buoyancy_source_grad_pa_m:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_density_gradient_buoyancy,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,buoyancy_source_grad_pa_m,7.605284817959623,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:development_loss_pa:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_development_loss,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,development_loss_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:distributed_friction_pa:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_distributed_mechanical_loss,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,distributed_friction_pa,1.3666260023189991,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:f_corrected:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_debuoyed_friction_factor,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected,1.3607517911236495,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:f_corrected_over_flam:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_f_over_laminar,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected_over_flam,1.4627570614045844,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:f_debuoyed:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_debuoyed_friction_factor,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_debuoyed,1.3607517911236493,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:friction_grad_corrected_pa_m:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_mechanical_loss_gradient,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,friction_grad_corrected_pa_m,13.934822047955624,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:inertial_grad_pa_m:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_inertial_gradient,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,inertial_grad_pa_m,0.06700332483303699,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:minor_loss_pa:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_minor_loss,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,minor_loss_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:residual_fraction:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_residual_fraction,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,0.0,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:test_section_span:residual_pa:test_section_span,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_residual,test_section_span,test_section_span,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
