standardization_id,source_family,source_scope,case_id,case_key,source_id,time_or_window_s,branch_or_span,station_or_plane_label,endpoint_pair,plane_path,unit_normal_status,averaging_basis,pressure_basis,hydrostatic_basis,kinetic_or_total_pressure_basis,velocity_qref_basis,density_basis,recirculation_basis,basis_missing_fields,standardized_use_label,admission_status,next_extraction_task,source_paths
PPBS-SPM-0109,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,left_upper_leg,left_upper_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_left_upper_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0110,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,left_upper_leg,left_upper_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_left_upper_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0111,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,upper_leg,upper_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_upper_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0112,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,upper_leg,upper_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_upper_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0113,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,upper_leg,upper_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_upper_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0114,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,upper_leg,upper_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_upper_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0115,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,upper_leg,upper_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_upper_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0116,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,right_leg,right_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_right_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0117,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,right_leg,right_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_right_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0118,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,right_leg,right_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_right_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0119,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,right_leg,right_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_right_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0120,streamwise_station_pressure_map,station_plane,salt_2,salt2_hi5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9480-9780,right_leg,right_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_hi5q/postProcessing/agent447PressureLadderSurfaces/9780/plane_right_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0121,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,lower_leg,lower_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_lower_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0122,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,lower_leg,lower_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_lower_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0123,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,lower_leg,lower_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_lower_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0124,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,lower_leg,lower_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_lower_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0125,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,lower_leg,lower_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_lower_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0126,streamwise_station_pressure_map,station_plane,salt_2,salt2_lo5q,viscosity_screening_salt_test_2_jin_coarse_mesh,9975-10275,left_lower_leg,left_lower_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt2_lo5q/postProcessing/agent447PressureLadderSurfaces/10275/plane_left_lower_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
