family_bucket,scope_type,scope_name,variable_family,paper_safe_count,internal_only_count,blocked_count,contradiction_count,case_count,source_ids,case_labels,interpretation_class,staging_lane
water_all,span_section,left_upper_leg,momentum_resistance,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,left_upper_leg,shear_friction,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,lower_leg,direct_pressure_gradient,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,lower_leg,momentum_resistance,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,lower_leg,shear_friction,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,right_leg,direct_pressure_gradient,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
water_all,span_section,right_leg,momentum_resistance,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
water_all,span_section,right_leg,shear_friction,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
water_all,span_section,test_section_span,direct_pressure_gradient,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,test_section_span,momentum_resistance,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,test_section_span,shear_friction,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,upper_leg,direct_pressure_gradient,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
water_all,span_section,upper_leg,momentum_resistance,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
water_all,span_section,upper_leg,shear_friction,4,0,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",water_only_result,water_internal_only
