time_s,TP1,TP2,TP3,TP4,TP5,TP6
2384.0,455.04861,450.123548,446.037171,454.139131,454.849224,456.639246
2385.0,455.05158,450.204161,446.037253,454.139291,454.849541,456.639887
2386.0,455.055928,450.235685,446.037526,454.139474,454.849846,456.640684
2387.0,455.059341,450.245507,446.037863,454.139671,454.850125,456.640865
2388.0,455.064528,450.242546,446.03809,454.140017,454.850367,456.640945
2389.0,455.083253,450.231484,446.038135,454.140515,454.850606,456.641215
2390.0,455.111726,450.218123,446.038023,454.140943,454.850872,456.64162
2391.0,455.087074,450.214769,446.037974,454.141414,454.851157,456.642143
2392.0,455.042524,450.224744,446.038119,454.14197,454.851465,456.642557
2393.0,455.036745,450.232239,446.038198,454.142443,454.851819,456.642576
2394.0,455.052602,450.226132,446.038187,454.142822,454.852195,456.642759
2395.0,455.066588,450.209161,446.038264,454.143169,454.852582,456.643348
2396.0,455.07002,450.223721,446.038424,454.143483,454.853009,456.64386
2397.0,455.065976,450.289848,446.038695,454.143777,454.853443,456.644195
2398.0,455.060168,450.258945,446.039318,454.144099,454.853828,456.644564
2399.0,455.055331,450.088885,446.040115,454.144332,454.854171,456.644679
2400.0,455.053608,450.117651,446.040429,454.144464,454.854499,456.644509
2401.0,455.056178,450.203085,446.040499,454.144616,454.854815,456.645045
2402.0,455.060531,450.239252,446.040752,454.144797,454.855119,456.645895
2403.0,455.06405,450.250742,446.041092,454.144986,454.8554,456.646129
2404.0,455.068593,450.249134,446.041339,454.145305,454.855643,456.646191
2405.0,455.084966,450.238732,446.041406,454.145795,454.855878,456.646437
2406.0,455.1153,450.225157,446.041307,454.146231,454.856138,456.646827
2407.0,455.097818,450.219955,446.041234,454.146683,454.856419,456.647334
2408.0,455.050384,450.229044,446.041367,454.147237,454.85672,456.647785
2409.0,455.040488,450.237621,446.041465,454.147721,454.857066,456.647834
2410.0,455.055556,450.23339,446.041454,454.148105,454.857439,456.647961
2411.0,455.07053,450.216463,446.041517,454.148452,454.857821,456.64852
2412.0,455.075183,450.224094,446.041671,454.148769,454.858241,456.649059
2413.0,455.071715,450.288039,446.041918,454.149058,454.858676,456.649399
2414.0,455.065911,450.281101,446.042493,454.149379,454.859065,456.649765
2415.0,455.060852,450.106623,446.043309,454.149625,454.859408,456.64993
2416.0,455.058636,450.112245,446.043691,454.14976,454.859735,456.649745
2417.0,455.060761,450.201078,446.043753,454.149904,454.86005,456.65017
2418.0,455.065081,450.242509,446.043984,454.150081,454.860353,456.651055
2419.0,455.068726,450.255754,446.044325,454.150264,454.860636,456.651352
2420.0,455.072773,450.255557,446.04459,454.150557,454.86088,456.651402
2421.0,455.086867,450.245887,446.04468,454.151035,454.861111,456.651622
2422.0,455.117526,450.232276,446.044596,454.151481,454.861365,456.651995
2423.0,455.108567,450.225335,446.044503,454.151917,454.861642,456.652487
2424.0,455.059229,450.233276,446.044619,454.152464,454.861937,456.652967
2425.0,455.044968,450.242771,446.044735,454.152959,454.862275,456.653054
2426.0,455.058446,450.240385,446.044727,454.153349,454.862646,456.653131
2427.0,455.074238,450.224042,446.044774,454.153696,454.863023,456.653653
2428.0,455.080187,450.225455,446.044921,454.154016,454.863435,456.654216
2429.0,455.077386,450.28536,446.045148,454.154303,454.863869,456.654565
2430.0,455.071623,450.299299,446.045674,454.15462,454.864263,456.654924
2431.0,455.06637,450.128334,446.046495,454.154879,454.864607,456.655135
2432.0,455.06369,450.107809,446.046949,454.15502,454.864933,456.654954
2433.0,455.06533,450.198136,446.047014,454.155155,454.865247,456.655263
2434.0,455.069579,450.245357,446.047221,454.15533,454.865549,456.656165
2435.0,455.07336,450.260527,446.04756,454.155507,454.865833,456.656537
2436.0,455.077054,450.261803,446.047842,454.155776,454.866079,456.656579
2437.0,455.089058,450.252944,446.047955,454.156238,454.866306,456.65677
2438.0,455.119052,450.239446,446.047889,454.156694,454.866555,456.657127
2439.0,455.118592,450.230922,446.04778,454.157115,454.866828,456.657602
2440.0,455.069207,450.237478,446.047874,454.157653,454.867118,456.658104
2441.0,455.050196,450.247701,446.048005,454.158159,454.867448,456.658236
2442.0,455.061331,450.247107,446.048003,454.158557,454.867815,456.658271
2443.0,455.077721,450.231784,446.048035,454.158904,454.868187,456.658748
2444.0,455.085025,450.22783,446.048172,454.159226,454.868593,456.659331
2445.0,455.082975,450.282214,446.048383,454.15951,454.869026,456.659694
2446.0,455.077304,450.313557,446.048861,454.159823,454.869424,456.660044
2447.0,455.071886,450.153467,446.049676,454.160095,454.86977,456.660295
2448.0,455.068771,450.10482,446.050203,454.160243,454.870094,456.660133
2449.0,455.069898,450.194271,446.05028,454.160371,454.870406,456.66033
2450.0,455.074028,450.247708,446.050462,454.160541,454.870707,456.66123
2451.0,455.077946,450.265062,446.050795,454.160714,454.870992,456.661679
2452.0,455.081405,450.267867,446.051093,454.160962,454.87124,456.66172
2453.0,455.091647,450.259894,446.051229,454.161403,454.871465,456.661884
2454.0,455.120284,450.246639,446.051181,454.161869,454.871708,456.662223
2455.0,455.127676,450.236717,446.051062,454.162279,454.871976,456.662681
2456.0,455.080131,450.241687,446.051132,454.162805,454.872261,456.663197
2457.0,455.055911,450.252425,446.051274,454.163321,454.872584,456.66338
2458.0,455.06434,450.253552,446.051282,454.163727,454.872946,456.663382
2459.0,455.081002,450.239585,446.051301,454.164074,454.873315,456.663806
2460.0,455.089681,450.23119,446.051429,454.164398,454.873714,456.664404
2461.0,455.088481,450.278944,446.051626,454.164681,454.874144,456.664787
2462.0,455.08295,450.324069,446.052059,454.164987,454.874547,456.665125
2463.0,455.077402,450.181381,446.052856,454.16527,454.874895,456.665411
2464.0,455.073881,450.103773,446.053452,454.165427,454.875218,456.665281
2465.0,455.074478,450.189629,446.053552,454.165549,454.875529,456.665375
2466.0,455.078432,450.249515,446.053708,454.165713,454.875828,456.666247
2467.0,455.08248,450.26936,446.054033,454.165885,454.876113,456.666777
2468.0,455.085802,450.27373,446.054344,454.166114,454.876364,456.666828
2469.0,455.094456,450.266732,446.054503,454.166532,454.876587,456.666963
2470.0,455.121215,450.253831,446.054475,454.167006,454.876823,456.667284
2471.0,455.135229,450.242719,446.054351,454.167409,454.877088,456.667725
2472.0,455.091775,450.245936,446.054392,454.16792,454.877368,456.668248
2473.0,455.062012,450.256956,446.054544,454.168445,454.877682,456.668482
2474.0,455.067485,450.259718,446.054565,454.16886,454.87804,456.668464
2475.0,455.084114,450.247356,446.054571,454.169207,454.878406,456.66883
2476.0,455.094156,450.235469,446.054687,454.169532,454.878798,456.669437
2477.0,455.093898,450.27584,446.054872,454.169816,454.879225,456.669842
2478.0,455.088564,450.331104,446.055261,454.170114,454.879631,456.67017
2479.0,455.082915,450.211085,446.056032,454.170407,454.879982,456.670482
2480.0,455.079024,450.105159,446.056691,454.170575,454.880304,456.670396
2481.0,455.079082,450.184256,446.056825,454.170691,454.880615,456.670397
2482.0,455.082798,450.25069,446.056956,454.170849,454.880912,456.671218
2483.0,455.086961,450.273409,446.05727,454.171019,454.881198,456.671829
2484.0,455.090226,450.279389,446.057593,454.17123,454.88145,456.671899
2485.0,455.09752,450.273455,446.057774,454.171623,454.881672,456.672009
2486.0,455.122008,450.260996,446.057768,454.172105,454.881903,456.672309
2487.0,455.141614,450.248918,446.057643,454.172505,454.882162,456.672733
2488.0,455.103303,450.25026,446.057655,454.172998,454.882438,456.673255
2489.0,455.068421,450.261311,446.057811,454.173529,454.882744,456.673543
2490.0,455.070657,450.265614,446.057847,454.173954,454.883096,456.673516
2491.0,455.087105,450.25502,446.057842,454.174303,454.88346,456.673822
2492.0,455.098449,450.240584,446.057946,454.174629,454.883844,456.674428
2493.0,455.099214,450.273148,446.058121,454.174915,454.884267,456.674859
2494.0,455.094153,450.335144,446.058471,454.175206,454.884677,456.675179
2495.0,455.088426,450.241038,446.059207,454.175505,454.885031,456.67551
2496.0,455.084197,450.109515,446.059923,454.175686,454.885352,456.675474
2497.0,455.083704,450.178285,446.060101,454.175799,454.885662,456.675396
2498.0,455.087132,450.251131,446.060207,454.175949,454.885958,456.676146
2499.0,455.091386,450.277233,446.060508,454.176117,454.886243,456.676838
2500.0,455.094665,450.284835,446.06084,454.176313,454.886499,456.676937
2501.0,455.100869,450.280058,446.061042,454.17668,454.88672,456.67702
2502.0,455.122823,450.268112,446.061059,454.177163,454.886945,456.677299
2503.0,455.147084,450.2553,446.060937,454.177564,454.8872,456.677706
2504.0,455.114435,450.254699,446.060921,454.178039,454.887472,456.678223
2505.0,455.074851,450.265512,446.061075,454.178574,454.887771,456.678559
2506.0,455.073742,450.271247,446.061129,454.17901,454.888116,456.678535
2507.0,455.089993,450.262513,446.061117,454.179363,454.888478,456.678779
2508.0,455.102535,450.246415,446.061206,454.179689,454.888855,456.679377
2509.0,455.104413,450.271087,446.061373,454.179978,454.889272,456.679837
2510.0,455.099722,450.336712,446.061688,454.180262,454.889684,456.680152
2511.0,455.093933,450.269902,446.062382,454.180564,454.890043,456.680494
2512.0,455.089398,450.117354,446.063144,454.180759,454.890363,456.680512
2513.0,455.088356,450.171939,446.063376,454.18087,454.890672,456.680375
2514.0,455.091441,450.25082,446.063463,454.181013,454.890967,456.681039
2515.0,455.095757,450.280827,446.063746,454.181179,454.891252,456.681797
2516.0,455.099099,450.290048,446.064085,454.181363,454.89151,456.681936
2517.0,455.104437,450.286531,446.064308,454.181702,454.891731,456.681997
2518.0,455.123832,450.275162,446.064348,454.182183,454.891952,456.682254
2519.0,455.151567,450.261848,446.064234,454.182589,454.892201,456.682643
2520.0,455.125127,450.259285,446.06419,454.183045,454.892469,456.68315
2521.0,455.081464,450.269582,446.064337,454.183582,454.892761,456.683533
2522.0,455.076768,450.276624,446.064409,454.18403,454.893099,456.683524
2523.0,455.092749,450.269794,446.064393,454.184386,454.893459,456.683706
2524.0,455.106412,450.252831,446.064467,454.184713,454.89383,456.684287
2525.0,455.109479,450.269825,446.064627,454.185005,454.894241,456.684774
2526.0,455.105252,450.336308,446.064911,454.185281,454.894655,456.685088
2527.0,455.09942,450.296602,446.065558,454.185585,454.895018,456.685435
2528.0,455.094619,450.129242,446.066355,454.185794,454.895339,456.68551
2529.0,455.093039,450.165466,446.066649,454.185905,454.895647,456.685333
2530.0,455.095732,450.249635,446.066721,454.186039,454.895941,456.685893
2531.0,455.10007,450.284128,446.066983,454.186203,454.896225,456.686707
2532.0,455.103513,450.295022,446.067326,454.186379,454.896485,456.686896
2533.0,455.108158,450.29286,446.06757,454.18669,454.896707,456.686939
2534.0,455.125124,450.282135,446.067632,454.187166,454.896923,456.687171
2535.0,455.155179,450.268529,446.06753,454.187579,454.897166,456.687546
2536.0,455.135625,450.264045,446.067461,454.188017,454.89743,456.688038
2537.0,455.088814,450.273548,446.067597,454.188552,454.897715,456.68846
2538.0,455.080046,450.281753,446.067688,454.189012,454.898046,456.68848
2539.0,455.095394,450.276832,446.067671,454.189373,454.898403,456.688605
2540.0,455.110096,450.259707,446.067729,454.189699,454.898768,456.689158
2541.0,455.11439,450.269466,446.067881,454.189994,454.899173,456.689674
2542.0,455.110721,450.334424,446.068138,454.190265,454.899588,456.689991
2543.0,455.104882,450.319986,446.068736,454.190568,454.899956,456.690336
2544.0,455.09985,450.145437,446.069556,454.190791,454.900277,456.690464
2545.0,455.097756,450.159302,446.069918,454.190904,454.900584,456.690265
2546.0,455.10001,450.247484,446.069981,454.19103,454.900878,456.69071
2547.0,455.104329,450.287123,446.070222,454.191191,454.901161,456.691567
2548.0,455.107899,450.299767,446.070566,454.191359,454.901423,456.69182
2549.0,455.112003,450.299028,446.070828,454.191644,454.901646,456.691848
2550.0,455.126642,450.289017,446.070914,454.19211,454.901858,456.692055
2551.0,455.157378,450.275313,446.070826,454.192534,454.902096,456.692414
2552.0,455.146243,450.269001,446.070736,454.192955,454.902355,456.69289
2553.0,455.097137,450.277441,446.070855,454.193484,454.902634,456.693343
2554.0,455.084006,450.286644,446.070964,454.193956,454.902957,456.693401
2555.0,455.097971,450.283606,446.070949,454.194323,454.903311,456.693472
2556.0,455.113555,450.266907,446.070992,454.194649,454.903671,456.693991
2557.0,455.119142,450.270111,446.071135,454.194948,454.904069,456.694533
2558.0,455.116125,450.331523,446.07137,454.195215,454.904484,456.69486
2559.0,455.110318,450.339352,446.071918,454.195514,454.904857,456.695199
2560.0,455.105082,450.165829,446.072748,454.195751,454.90518,456.695375
2561.0,455.102506,450.15399,446.073182,454.195869,454.905486,456.69517
2562.0,455.104278,450.244379,446.073245,454.195987,454.905779,456.6955
2563.0,455.108541,450.289751,446.073461,454.196144,454.906061,456.696382
2564.0,455.11225,450.30428,446.073804,454.196307,454.906324,456.696706
2565.0,455.115964,450.305021,446.074083,454.196567,454.90655,456.696725
2566.0,455.128397,450.2958,446.074192,454.197018,454.906759,456.696906
2567.0,455.158659,450.282168,446.074121,454.197452,454.90699,456.697248
2568.0,455.156235,450.274169,446.074015,454.197859,454.907246,456.697707
2569.0,455.106602,450.281294,446.074113,454.19838,454.907519,456.698184
2570.0,455.088779,450.291307,446.074237,454.198864,454.907835,456.698286
2571.0,455.100524,450.290104,446.074229,454.199238,454.908185,456.698313
2572.0,455.116781,450.27432,446.074256,454.199564,454.908541,456.698788
2573.0,455.123731,450.271803,446.07439,454.199866,454.908931,456.699352
2574.0,455.121455,450.328013,446.074606,454.20013,454.909345,456.699693
2575.0,455.115727,450.354614,446.075106,454.200424,454.909723,456.700023
2576.0,455.110316,450.189971,446.075933,454.200674,454.910048,456.700242
2577.0,455.107289,450.149996,446.076441,454.2008,454.910353,456.700053
2578.0,455.108547,450.240301,446.076514,454.200909,454.910645,456.700268
2579.0,455.112705,450.291894,446.076703,454.201062,454.910926,456.701153
2580.0,455.116557,450.308545,446.077041,454.201221,454.911191,456.701553
2581.0,455.12001,450.310827,446.077337,454.201459,454.911419,456.70157
2582.0,455.130596,450.302478,446.077468,454.20189,454.911625,456.701723
2583.0,455.159627,450.289064,446.077416,454.202336,454.91185,456.702048
2584.0,455.165372,450.279556,446.077298,454.20273,454.912102,456.70249
2585.0,455.117125,450.28514,446.07737,454.203241,454.91237,456.702984
2586.0,455.094116,450.295757,446.077508,454.203735,454.912677,456.703136
2587.0,455.103178,450.296319,446.077509,454.204118,454.913024,456.703127
2588.0,455.119801,450.281828,446.077523,454.204445,454.913376,456.70355
2589.0,455.128142,450.274528,446.077646,454.204749,454.913758,456.704132
2590.0,455.126701,450.324286,446.077847,454.205013,454.914171,456.704492
2591.0,455.121104,450.365956,446.0783,454.2053,454.914553,456.704812
2592.0,455.115553,450.217193,446.079113,454.205561,454.91488,456.705068
2593.0,455.112104,450.147841,446.079693,454.205695,454.915185,456.704909
2594.0,455.112828,450.235401,446.079786,454.205798,454.915477,456.705015
2595.0,455.116825,450.293498,446.079949,454.205945,454.915757,456.705877
2596.0,455.120815,450.312572,446.080278,454.206101,454.916022,456.706358
2597.0,455.124109,450.316437,446.080587,454.206318,454.916253,456.706382
2598.0,455.133045,450.309048,446.080742,454.206727,454.916457,456.706508
