observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,physical_interface_bracket_status,thermal_residual_status,thermal_residual_assignment,thermal_residual_fraction,thermal_residual_W,interface_temperature_source,interface_temperature_selection_rule,max_interface_recirc_ratio,recirculation_flag,radiation_output_term,radiation_present,control_volume,control_volume_group,interface_role,dominant_flow_direction,backflow_fraction,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:residual_fraction:heater:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,heater:lower_leg,thermal,thermal_wall_flux_enthalpy_residual_fraction,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,-0.245245,dimensionless,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,heater,intended_heater_input,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only_thermal_residual,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:uaprime_wmk:lower_leg:TW2,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,lower_leg:TW2,thermal,thermal_uaprime,lower_leg,lower_leg,TW2,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,uaprime_wmk,18.916896128752995,W/m/K,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,not_applicable,not_applicable,not_applicable,,,,not_applicable,,no,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;nu_direct_not_admitted;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_integral_W:ambient_wall:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,ambient_wall:lower_leg,thermal,thermal_patch_wall_flux_integral_with_physical_interfaces,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-8.1555,W,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,ambient_wall,passive_ambient_loss_or_gain,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_integral_W:heater:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,heater:lower_leg,thermal,thermal_patch_wall_flux_integral_with_physical_interfaces,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,310.4871,W,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,heater,intended_heater_input,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_integral_W:lower_leg:ambient_wall,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,lower_leg:ambient_wall,thermal,patchwise_heat_wall_flux_integral,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-8.1555,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,not_applicable,not_applicable,not_applicable,,,,not_applicable,,no,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_integral_W:lower_leg:heater,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,lower_leg:heater,thermal,patchwise_heat_wall_flux_integral,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,310.4871,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,not_applicable,not_applicable,not_applicable,,,,not_applicable,,no,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_vs_enthalpy_residual_W:ambient_wall:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,ambient_wall:lower_leg,thermal,thermal_wall_flux_minus_enthalpy_residual,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_vs_enthalpy_residual_W,-98.237702,W,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,ambient_wall,passive_ambient_loss_or_gain,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only_thermal_residual,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wallHeatFlux_vs_enthalpy_residual_W:heater:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,heater:lower_leg,thermal,thermal_wall_flux_minus_enthalpy_residual,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_vs_enthalpy_residual_W,-98.237702,W,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,heater,intended_heater_input,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only_thermal_residual,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:wall_duty_Q_w:lower_leg:TW2,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_thermal_htc/segment_htc_uaprime_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,lower_leg:TW2,thermal,thermal_wall_duty,lower_leg,lower_leg,TW2,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wall_duty_Q_w,302.3315779876001,W,,,,mesh_cutplane_and_wall_patch_contract,not_applicable,enthalpy_flux_bulk_temperature_wall_heat_flux,not_applicable,not_applicable,not_applicable,,,,not_applicable,,no,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,fit_feature,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,thermal_method_enthalpy_flux_bulk_temperature;nu_direct_not_admitted;mesh_independence_UNESTABLISHED;frozen_extraction_window_older_than_available_case_latest,"From June 30 thermal HTC/UAprime package; UAprime is primary ROM surface, Nu is fit-gated by row policy."
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:right_leg:T_forward_dominant_bulk_K:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_dominant_forward_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,T_forward_dominant_bulk_K,485.256204,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:right_leg:T_forward_dominant_bulk_K:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_dominant_forward_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,T_forward_dominant_bulk_K,472.495502,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
