case_id,run_key,variant,q_ratio,patch_name,mesh_patch_type,nFaces,startFace,bc_type,thermal_role,thermal_role_detail,Q_W,h_W_m2K,Ta_K,Tsur_K,emissivity,internalRadius_m,powerLayer,thicknessLayers,kappaLayerCoeffs,rhoLayerCoeffs,CpLayerCoeffs,value,source_comment,source_T_path,source_boundary_path,notes
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,ncc_junction_upper_left_lower_end,wall,576,6415028,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_left_left_stub,wall,768,6415604,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,78.4742399795494,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_lower_left_cap, Q_loss = 4.240 W @ T_init → h_cal = 78.474 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_left_left_step,wall,192,6416372,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_left_left_extension,wall,1632,6416564,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.6155253201528432,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_lower_left_left,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_left_lower_stub,wall,576,6418196,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,85.48037272577605,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_lower_left_lower, Q_loss = 4.619 W @ T_init → h_cal = 85.480 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_left_lower_extension,wall,1440,6418772,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,5.66829538085432,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_lower_left_lower,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_right_right_stub,wall,768,6420212,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,79.7720017810989,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_lower_right_cap, Q_loss = 4.310 W @ T_init → h_cal = 79.772 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_right_right_step,wall,192,6420980,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_right_right_extension,wall,1632,6421172,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.6291199309712714,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_lower_right_right,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_right_lower_stub,wall,576,6422804,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,66.01628014680026,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_lower_right_lower, Q_loss = 3.567 W @ T_init → h_cal = 66.016 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_lower_right_lower_extension,wall,2448,6423380,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,4.78820243630564,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_lower_right_lower,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_right_right_stub,wall,768,6425828,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,83.98961091625092,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_upper_right_cap, Q_loss = 4.538 W @ T_init → h_cal = 83.990 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_right_right_step,wall,192,6426596,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_right_right_extension,wall,1632,6426788,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.672079553191774,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_upper_right_right,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_right_upper_stub,wall,576,6428420,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,91.41127294282656,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_upper_right_upper, Q_loss = 4.939 W @ T_init → h_cal = 91.411 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_right_upper_extension,wall,3552,6428996,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,4.4098428060989665,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_upper_right_upper,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_left_upper_stub,wall,576,6432548,externalTemperature,passive_wall_externalTemperature,external_convective_loss,,70.36187741818881,299.10999999999996,,,,,,,,,$internalField,"stub fin: jn_upper_left_upper, Q_loss = 3.802 W @ T_init → h_cal = 70.362 W/m2K",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Passive externalTemperature wall/stub with h and Ta.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,junction_upper_left_upper_extension,wall,6768,6433124,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.9039323444364293,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: ext_upper_left_upper,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,ncc_pipeleg_lower_01_fitting_start,wall,576,6439892,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,pipeleg_lower_01_fitting,wall,1296,6440468,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.615525320155832,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_01_fitting,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,pipeleg_lower_02_straight,wall,3312,6441764,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.7306828415631106,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_02_straight,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,pipeleg_lower_03_bend,wall,384,6445076,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,7.017130361226901,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_03_bend,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_lo10q,salt1_jin_lo10q_corrected,lo10q,0.90,pipeleg_lower_04_straight,wall,9360,6445460,rcExternalTemperature,heater_source,positive_Q_source,69.69,4.003993386296478,299.10999999999996,299.10999999999996,0.95,0.011049,1,(0.001651 0.003175 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (1200 0 0 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,"first-order segment: pipeleg_lower_04_straight [powered, Q=77.4 W, layer 1]",jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Powered heater/source patch.
