model_family,fit_form,grouping,admissibility,case,case_id,sensor,sensor_kind,prediction_source_segment,leg,thermal_family,fit_role,transfer_role,legacy_split_role,fit_allowed,score_allowed,row_usable,exclusion_reason,predicted_K,reference_K,baseline_residual_K,coefficient_group,multiplier_correction,offset_bias_K,corrected_prediction_K,corrected_residual_K,corrected_abs_error_K,coefficient_missing,source_path,claim_boundary
F0_null_baseline,identity,none,baseline_only,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,identity,1.0,0.0,524.4485228409546,75.07852284095463,75.07852284095463,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F1_global_offset,offset,global,low_dof_diagnostic,Salt 4,salt_4,TW5,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.3580189260259,503.71999999999997,79.63801892602595,global,1.0,-88.74990007346516,494.6081188525608,-9.111881147439192,9.111881147439192,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F1_global_offset,offset,global,low_dof_diagnostic,Salt 4,salt_4,TW6,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.2730791942151,496.76,88.51307919421515,global,1.0,-88.74990007346516,496.52317912075,-0.23682087924998996,0.23682087924998996,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F1_global_offset,offset,global,low_dof_diagnostic,Salt 4,salt_4,TW7,TW,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,586.2637401344408,481.26,105.00374013444082,global,1.0,-88.74990007346516,497.51384006097567,16.253840060975676,16.253840060975676,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F1_global_offset,offset,global,low_dof_diagnostic,Salt 4,salt_4,TW8,TW,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.6322414368234,477.37,108.26224143682339,global,1.0,-88.74990007346516,496.88234136335825,19.512341363358246,19.512341363358246,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F1_global_offset,offset,global,low_dof_diagnostic,Salt 4,salt_4,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.0099088095424,477.88,107.12990880954237,global,1.0,-88.74990007346516,496.2600087360772,18.38000873607723,18.38000873607723,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,global,0.3729829182408737,246.55192842685844,442.1622689431932,-7.207731056806779,7.207731056806779,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP2,TP,,unmapped,unmapped,train_support_fit,fit_partition,train_support,True,True,False,missing_prediction_reference_or_mapped_segment,,443.27,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP3,TP,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,528.7836316485078,441.37,87.41363164850782,global,0.3729829182408737,246.55192842685844,443.7791904771261,2.409190477126117,2.409190477126117,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP4,TP,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,527.9377063973268,446.40999999999997,81.52770639732682,global,0.3729829182408737,246.55192842685844,443.46367480832697,-2.9463251916729973,2.9463251916729973,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP5,TP,test_section,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,528.4684629028013,447.5,80.96846290280132,global,0.3729829182408737,246.55192842685844,443.6616379186142,-3.83836208138581,3.83836208138581,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TP6,TP,left_upper_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,527.6244528150512,452.53,75.09445281505123,global,0.3729829182408737,246.55192842685844,443.3468365730604,-9.183163426939586,9.183163426939586,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW1,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,522.2762929247504,440.0,82.27629292475035,global,0.3729829182408737,246.55192842685844,441.3520642899572,1.352064289957184,1.352064289957184,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,520.3176462369266,390.03,130.28764623692666,global,0.3729829182408737,246.55192842685844,440.62152253252987,50.59152253252989,50.59152253252989,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,523.399634461433,444.87,78.52963446143303,global,0.3729829182408737,246.55192842685844,441.7710514944903,-3.098948505509725,3.098948505509725,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW2,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,521.6112452120905,441.56999999999994,80.04124521209053,global,0.3729829182408737,246.55192842685844,441.1040128533199,-0.4659871466800496,0.4659871466800496,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW3,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,521.3344952360054,440.96999999999997,80.36449523600544,global,0.3729829182408737,246.55192842685844,441.0007898396166,0.03078983961660242,0.03078983961660242,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW4,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,522.3959181695434,442.26,80.1359181695434,global,0.3729829182408737,246.55192842685844,441.3966824628554,-0.86331753714461,0.86331753714461,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW5,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,523.7636107175896,465.38,58.38361071758959,global,0.3729829182408737,246.55192842685844,441.90680842068195,-23.47319157931804,23.47319157931804,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW6,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,525.5304668171466,461.06999999999994,64.46046681714665,global,0.3729829182408737,246.55192842685844,442.5658155648064,-18.50418443519351,18.50418443519351,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW7,TW,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,526.4898485589362,448.30999999999995,78.17984855893621,global,0.3729829182408737,246.55192842685844,442.9236485665661,-5.386351433433845,5.386351433433845,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW8,TW,left_upper_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,526.1166651268882,446.75,79.36666512688817,global,0.3729829182408737,246.55192842685844,442.7844575210417,-3.965542478958298,3.965542478958298,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 1,salt_1,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,525.4748533026695,446.73,78.74485330266953,global,0.3729829182408737,246.55192842685844,442.54507267388317,-4.184927326116849,4.184927326116849,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
